order_id,order_date,region,sales_channel,category,product,quantity,unit_price,discount_pct,gross_sales,net_revenue,cost,profit,month,quarter
103466,2025-05-19,West,Partner Reseller,Electronics,Wireless Mouse,1,18.89,0.0,18.89,18.89,11.33,7.56,2025-05,2025Q2
105384,2025-07-31,South,Retail Store,Office Supplies,Whiteboard Marker Set,2,17.85,0.0,35.7,35.7,16.07,19.63,2025-07,2025Q3
105996,2025-08-23,East,Online,Home Appliances,LED Lamp,1,71.65,0.0,71.65,71.65,41.56,30.09,2025-08,2025Q3
106792,2025-09-24,West,Online,Office Supplies,Notebook Pack,1,19.38,0.0,19.38,19.38,8.72,10.66,2025-09,2025Q3
100720,2025-01-29,West,Online,Electronics,Bluetooth Speaker,1,66.54,0.0,66.54,66.54,39.92,26.62,2025-01,2025Q1
102815,2025-04-23,East,Online,Electronics,USB-C Hub,2,47.39,0.0,94.78,94.78,56.87,37.91,2025-04,2025Q2
100279,2025-01-11,East,Online,Home Appliances,LED Lamp,1,118.84,0.0,118.84,118.84,68.93,49.91,2025-01,2025Q1
104739,2025-07-06,East,Online,Home Appliances,Electric Kettle,3,42.49,0.0,127.47,127.47,73.93,53.54,2025-07,2025Q3
107960,2025-11-11,North,Online,Furniture,Standing Desk,1,67.72,0.0,67.72,67.72,37.25,30.47,2025-11,2025Q4
106391,2025-09-08,South,Partner Reseller,Electronics,Webcam HD,1,79.62,0.0,79.62,79.62,47.77,31.85,2025-09,2025Q3
107615,2025-10-29,East,Retail Store,Office Supplies,Desk Organizer,2,21.37,0.0,42.74,42.74,19.23,23.51,2025-10,2025Q4
103273,2025-05-11,North,Online,Home Appliances,Air Purifier,1,40.16,0.0,40.16,40.16,23.29,16.87,2025-05,2025Q2
108726,2025-12-11,East,Partner Reseller,Electronics,Wireless Mouse,1,81.48,0.0,81.48,81.48,48.89,32.59,2025-12,2025Q4
101794,2025-03-14,South,Retail Store,Office Supplies,Whiteboard Marker Set,1,18.14,0.0,18.14,18.14,8.16,9.98,2025-03,2025Q1
108421,2025-11-28,East,Online,Electronics,Bluetooth Speaker,1,20.6,5.0,20.6,19.57,12.36,7.21,2025-11,2025Q4
101923,2025-03-19,East,Retail Store,Office Supplies,Notebook Pack,1,6.1,0.0,6.1,6.1,2.75,3.35,2025-03,2025Q1
100223,2025-01-09,North,Online,Electronics,Wireless Mouse,1,52.96,5.0,52.96,50.31,31.78,18.53,2025-01,2025Q1
102954,2025-04-28,East,Online,Office Supplies,Sticky Notes,1,23.64,0.0,23.64,23.64,10.64,13.0,2025-04,2025Q2
104304,2025-06-19,North,Online,Electronics,Bluetooth Speaker,2,86.33,0.0,172.66,172.66,103.6,69.06,2025-06,2025Q2
105769,2025-08-13,North,Retail Store,Furniture,Bookshelf,3,330.67,0.0,992.01,992.01,545.61,446.4,2025-08,2025Q3
104583,2025-06-30,South,Online,Electronics,USB-C Hub,1,71.27,0.0,71.27,71.27,42.76,28.51,2025-06,2025Q2
108209,2025-11-20,East,Partner Reseller,Home Appliances,Electric Kettle,1,73.27,10.0,73.27,65.94,42.5,23.44,2025-11,2025Q4
104491,2025-06-26,East,Online,Furniture,Office Chair,2,125.37,0.0,250.74,250.74,137.91,112.83,2025-06,2025Q2
101127,2025-02-14,East,Retail Store,Home Appliances,Air Purifier,1,49.27,0.0,49.27,49.27,28.58,20.69,2025-02,2025Q1
101989,2025-03-21,South,Online,Office Supplies,Desk Organizer,3,17.13,0.0,51.39,51.39,23.13,28.26,2025-03,2025Q1
105684,2025-08-11,West,Retail Store,Home Appliances,Air Purifier,1,40.09,0.0,40.09,40.09,23.25,16.84,2025-08,2025Q3
103805,2025-05-30,North,Partner Reseller,Office Supplies,Whiteboard Marker Set,2,21.77,0.0,43.54,43.54,19.59,23.95,2025-05,2025Q2
108785,2025-12-12,West,Partner Reseller,Electronics,Webcam HD,1,77.31,0.0,77.31,77.31,46.39,30.92,2025-12,2025Q4
108841,2025-12-15,North,Online,Office Supplies,Sticky Notes,1,6.74,0.0,6.74,6.74,3.03,3.71,2025-12,2025Q4
103786,2025-05-30,North,Online,Electronics,USB-C Hub,1,23.2,0.0,23.2,23.2,13.92,9.28,2025-05,2025Q2
100389,2025-01-16,South,Online,Furniture,Standing Desk,1,75.05,0.0,75.05,75.05,41.28,33.77,2025-01,2025Q1
101184,2025-02-17,North,Partner Reseller,Furniture,Filing Cabinet,1,324.94,0.0,324.94,324.94,178.72,146.22,2025-02,2025Q1
107758,2025-11-03,East,Retail Store,Office Supplies,Sticky Notes,1,21.31,10.0,21.31,19.18,9.59,9.59,2025-11,2025Q4
104597,2025-06-30,North,Online,Electronics,USB-C Hub,2,28.51,10.0,57.02,51.32,34.21,17.11,2025-06,2025Q2
100578,2025-01-23,North,Online,Home Appliances,Desk Fan,1,74.13,10.0,74.13,66.72,43.0,23.72,2025-01,2025Q1
108707,2025-12-10,North,Retail Store,Electronics,Webcam HD,3,82.92,0.0,248.76,248.76,149.26,99.5,2025-12,2025Q4
108183,2025-11-19,East,Online,Electronics,Webcam HD,1,52.97,0.0,52.97,52.97,31.78,21.19,2025-11,2025Q4
102611,2025-04-15,East,Online,Electronics,Bluetooth Speaker,1,21.33,0.0,21.33,21.33,12.8,8.53,2025-04,2025Q2
101882,2025-03-18,South,Retail Store,Furniture,Office Chair,2,187.03,0.0,374.06,374.06,205.73,168.33,2025-03,2025Q1
108336,2025-11-25,South,Online,Home Appliances,LED Lamp,1,99.08,0.0,99.08,99.08,57.47,41.61,2025-11,2025Q4
108417,2025-11-28,West,Retail Store,Office Supplies,Desk Organizer,1,5.11,15.0,5.11,4.34,2.3,2.04,2025-11,2025Q4
103992,2025-06-08,South,Retail Store,Office Supplies,Desk Organizer,2,13.02,10.0,26.04,23.44,11.72,11.72,2025-06,2025Q2
102678,2025-04-17,West,Online,Home Appliances,Desk Fan,4,45.23,0.0,180.92,180.92,104.93,75.99,2025-04,2025Q2
102766,2025-04-21,West,Online,Home Appliances,Air Purifier,1,78.86,0.0,78.86,78.86,45.74,33.12,2025-04,2025Q2
102154,2025-03-27,North,Online,Electronics,Wireless Mouse,1,51.13,0.0,51.13,51.13,30.68,20.45,2025-03,2025Q1
107632,2025-10-29,West,Online,Home Appliances,Air Purifier,1,57.3,0.0,57.3,57.3,33.23,24.07,2025-10,2025Q4
107090,2025-10-08,North,Partner Reseller,Home Appliances,LED Lamp,1,74.36,0.0,74.36,74.36,43.13,31.23,2025-10,2025Q4
103717,2025-05-27,West,Retail Store,Electronics,Wireless Mouse,3,34.33,0.0,102.99,102.99,61.79,41.2,2025-05,2025Q2
100809,2025-02-02,North,Online,Furniture,Bookshelf,4,177.05,0.0,708.2,708.2,389.51,318.69,2025-02,2025Q1
102787,2025-04-22,West,Retail Store,Electronics,Bluetooth Speaker,4,47.9,5.0,191.6,182.02,114.96,67.06,2025-04,2025Q2
100085,2025-01-03,North,Retail Store,Electronics,Wireless Mouse,1,78.05,0.0,78.05,78.05,46.83,31.22,2025-01,2025Q1
100924,2025-02-06,South,Retail Store,Home Appliances,Desk Fan,2,75.07,5.0,150.14,142.63,87.08,55.55,2025-02,2025Q1
106064,2025-08-26,South,Retail Store,Home Appliances,Electric Kettle,1,92.91,15.0,92.91,78.97,53.89,25.08,2025-08,2025Q3
101384,2025-02-25,East,Online,Electronics,Wireless Mouse,2,70.48,0.0,140.96,140.96,84.58,56.38,2025-02,2025Q1
106754,2025-09-23,South,Retail Store,Electronics,USB-C Hub,1,49.13,0.0,49.13,49.13,29.48,19.65,2025-09,2025Q3
101388,2025-02-25,West,Partner Reseller,Electronics,USB-C Hub,1,37.24,0.0,37.24,37.24,22.34,14.9,2025-02,2025Q1
101196,2025-02-17,North,Retail Store,Home Appliances,LED Lamp,1,63.3,0.0,63.3,63.3,36.71,26.59,2025-02,2025Q1
100566,2025-01-22,North,Online,Home Appliances,Desk Fan,1,79.57,5.0,79.57,75.59,46.15,29.44,2025-01,2025Q1
104233,2025-06-17,East,Partner Reseller,Electronics,USB-C Hub,1,18.37,0.0,18.37,18.37,11.02,7.35,2025-06,2025Q2
100191,2025-01-08,West,Retail Store,Office Supplies,Whiteboard Marker Set,2,5.49,0.0,10.98,10.98,4.94,6.04,2025-01,2025Q1
105477,2025-08-04,West,Online,Office Supplies,Desk Organizer,2,24.81,10.0,49.62,44.66,22.33,22.33,2025-08,2025Q3
109221,2025-12-30,North,Retail Store,Electronics,USB-C Hub,1,71.65,0.0,71.65,71.65,42.99,28.66,2025-12,2025Q4
102457,2025-04-09,East,Online,Furniture,Office Chair,1,322.03,5.0,322.03,305.93,177.12,128.81,2025-04,2025Q2
109166,2025-12-28,East,Online,Home Appliances,Air Purifier,3,35.9,0.0,107.7,107.7,62.47,45.23,2025-12,2025Q4
101819,2025-03-14,North,Online,Office Supplies,Whiteboard Marker Set,1,6.14,0.0,6.14,6.14,2.76,3.38,2025-03,2025Q1
105575,2025-08-06,South,Partner Reseller,Office Supplies,Whiteboard Marker Set,1,20.5,0.0,20.5,20.5,9.22,11.28,2025-08,2025Q3
107277,2025-10-15,West,Partner Reseller,Office Supplies,Sticky Notes,1,13.52,0.0,13.52,13.52,6.08,7.44,2025-10,2025Q4
101623,2025-03-06,North,Partner Reseller,Office Supplies,Sticky Notes,2,10.7,10.0,21.4,19.26,9.63,9.63,2025-03,2025Q1
100120,2025-01-05,North,Online,Office Supplies,Sticky Notes,1,15.99,0.0,15.99,15.99,7.2,8.79,2025-01,2025Q1
106737,2025-09-22,North,Retail Store,Electronics,Wireless Mouse,1,69.48,0.0,69.48,69.48,41.69,27.79,2025-09,2025Q3
104144,2025-06-13,South,Online,Furniture,Filing Cabinet,2,97.56,0.0,195.12,195.12,107.32,87.8,2025-06,2025Q2
104627,2025-07-01,East,Online,Office Supplies,Notebook Pack,2,7.13,0.0,14.26,14.26,6.42,7.84,2025-07,2025Q3
103597,2025-05-23,West,Partner Reseller,Furniture,Office Chair,1,124.12,0.0,124.12,124.12,68.27,55.85,2025-05,2025Q2
104514,2025-06-27,South,Retail Store,Furniture,Bookshelf,1,145.46,5.0,145.46,138.19,80.0,58.19,2025-06,2025Q2
100170,2025-01-07,North,Retail Store,Office Supplies,Sticky Notes,2,18.17,0.0,36.34,36.34,16.35,19.99,2025-01,2025Q1
107598,2025-10-28,East,Online,Electronics,Wireless Mouse,1,41.13,0.0,41.13,41.13,24.68,16.45,2025-10,2025Q4
104727,2025-07-06,East,Retail Store,Electronics,Wireless Mouse,4,76.6,0.0,306.4,306.4,183.84,122.56,2025-07,2025Q3
108250,2025-11-22,West,Partner Reseller,Furniture,Standing Desk,1,121.46,10.0,121.46,109.31,66.8,42.51,2025-11,2025Q4
104356,2025-06-21,South,Online,Electronics,Bluetooth Speaker,1,26.43,15.0,26.43,22.47,15.86,6.61,2025-06,2025Q2
109241,2025-12-31,West,Online,Furniture,Bookshelf,2,92.29,0.0,184.58,184.58,101.52,83.06,2025-12,2025Q4
102838,2025-04-24,North,Retail Store,Electronics,Bluetooth Speaker,4,19.01,0.0,76.04,76.04,45.62,30.42,2025-04,2025Q2
102696,2025-04-18,East,Partner Reseller,Electronics,Bluetooth Speaker,1,45.37,0.0,45.37,45.37,27.22,18.15,2025-04,2025Q2
103168,2025-05-07,North,Online,Office Supplies,Sticky Notes,1,24.55,5.0,24.55,23.32,11.05,12.27,2025-05,2025Q2
102232,2025-03-31,East,Partner Reseller,Electronics,Bluetooth Speaker,1,27.41,10.0,27.41,24.67,16.45,8.22,2025-03,2025Q1
102593,2025-04-14,West,Retail Store,Office Supplies,Sticky Notes,1,12.47,0.0,12.47,12.47,5.61,6.86,2025-04,2025Q2
105393,2025-07-31,North,Online,Home Appliances,Desk Fan,1,67.53,10.0,67.53,60.78,39.17,21.61,2025-07,2025Q3
104106,2025-06-12,West,Retail Store,Home Appliances,Air Purifier,1,104.32,0.0,104.32,104.32,60.51,43.81,2025-06,2025Q2
104107,2025-06-12,North,Retail Store,Office Supplies,Notebook Pack,2,18.95,0.0,37.9,37.9,17.05,20.85,2025-06,2025Q2
103626,2025-05-24,East,Online,Office Supplies,Desk Organizer,1,7.92,0.0,7.92,7.92,3.56,4.36,2025-05,2025Q2
107365,2025-10-18,North,Online,Office Supplies,Whiteboard Marker Set,2,17.81,0.0,35.62,35.62,16.03,19.59,2025-10,2025Q4
102148,2025-03-27,North,Retail Store,Furniture,Office Chair,3,276.47,15.0,829.41,705.0,456.18,248.82,2025-03,2025Q1
101896,2025-03-18,East,Retail Store,Electronics,Webcam HD,1,87.69,0.0,87.69,87.69,52.61,35.08,2025-03,2025Q1
104056,2025-06-10,South,Online,Office Supplies,Desk Organizer,3,9.61,0.0,28.83,28.83,12.97,15.86,2025-06,2025Q2
103154,2025-05-07,West,Retail Store,Electronics,Webcam HD,1,78.33,0.0,78.33,78.33,47.0,31.33,2025-05,2025Q2
101594,2025-03-05,East,Online,Office Supplies,Desk Organizer,1,12.98,0.0,12.98,12.98,5.84,7.14,2025-03,2025Q1
104642,2025-07-02,South,Online,Office Supplies,Whiteboard Marker Set,1,4.64,10.0,4.64,4.18,2.09,2.09,2025-07,2025Q3
106724,2025-09-22,North,Retail Store,Furniture,Standing Desk,1,192.26,10.0,192.26,173.03,105.74,67.29,2025-09,2025Q3
104593,2025-06-30,North,Partner Reseller,Office Supplies,Notebook Pack,1,16.97,0.0,16.97,16.97,7.64,9.33,2025-06,2025Q2
104541,2025-06-28,East,Retail Store,Office Supplies,Whiteboard Marker Set,2,5.19,0.0,10.38,10.38,4.67,5.71,2025-06,2025Q2
107714,2025-11-01,South,Online,Office Supplies,Whiteboard Marker Set,1,7.35,0.0,7.35,7.35,3.31,4.04,2025-11,2025Q4
101537,2025-03-03,East,Online,Electronics,Wireless Mouse,2,21.02,0.0,42.04,42.04,25.22,16.82,2025-03,2025Q1
106791,2025-09-24,North,Partner Reseller,Electronics,Wireless Mouse,2,32.47,0.0,64.94,64.94,38.96,25.98,2025-09,2025Q3
106518,2025-09-13,North,Retail Store,Office Supplies,Notebook Pack,1,7.2,10.0,7.2,6.48,3.24,3.24,2025-09,2025Q3
104855,2025-07-10,North,Online,Home Appliances,Electric Kettle,1,41.2,0.0,41.2,41.2,23.9,17.3,2025-07,2025Q3
105207,2025-07-23,North,Online,Office Supplies,Sticky Notes,1,5.69,15.0,5.69,4.84,2.56,2.28,2025-07,2025Q3
106427,2025-09-09,North,Online,Electronics,Webcam HD,3,70.81,0.0,212.43,212.43,127.46,84.97,2025-09,2025Q3
108261,2025-11-22,West,Online,Home Appliances,Air Purifier,3,20.42,0.0,61.26,61.26,35.53,25.73,2025-11,2025Q4
106738,2025-09-22,South,Retail Store,Electronics,Webcam HD,1,50.31,0.0,50.31,50.31,30.19,20.12,2025-09,2025Q3
106274,2025-09-03,North,Online,Electronics,USB-C Hub,2,18.72,0.0,37.44,37.44,22.46,14.98,2025-09,2025Q3
106203,2025-08-31,North,Retail Store,Home Appliances,Electric Kettle,2,23.36,0.0,46.72,46.72,27.1,19.62,2025-08,2025Q3
104871,2025-07-11,North,Online,Office Supplies,Whiteboard Marker Set,1,11.58,5.0,11.58,11.0,5.21,5.79,2025-07,2025Q3
106573,2025-09-15,West,Retail Store,Electronics,USB-C Hub,1,15.91,10.0,15.91,14.32,9.55,4.77,2025-09,2025Q3
102258,2025-04-01,North,Online,Office Supplies,Notebook Pack,1,8.24,0.0,8.24,8.24,3.71,4.53,2025-04,2025Q2
101199,2025-02-18,North,Online,Office Supplies,Sticky Notes,1,16.73,0.0,16.73,16.73,7.53,9.2,2025-02,2025Q1
106586,2025-09-16,East,Online,Furniture,Bookshelf,1,189.97,0.0,189.97,189.97,104.48,85.49,2025-09,2025Q3
105688,2025-08-11,East,Retail Store,Office Supplies,Desk Organizer,1,13.36,0.0,13.36,13.36,6.01,7.35,2025-08,2025Q3
103279,2025-05-12,North,Retail Store,Office Supplies,Notebook Pack,2,5.23,0.0,10.46,10.46,4.71,5.75,2025-05,2025Q2
105760,2025-08-13,West,Partner Reseller,Furniture,Filing Cabinet,1,98.33,0.0,98.33,98.33,54.08,44.25,2025-08,2025Q3
106801,2025-09-25,East,Online,Furniture,Filing Cabinet,1,191.44,0.0,191.44,191.44,105.29,86.15,2025-09,2025Q3
103807,2025-05-31,North,Retail Store,Electronics,Bluetooth Speaker,1,31.19,0.0,31.19,31.19,18.71,12.48,2025-05,2025Q2
102329,2025-04-03,North,Retail Store,Office Supplies,Whiteboard Marker Set,1,16.25,15.0,16.25,13.81,7.31,6.5,2025-04,2025Q2
107164,2025-10-11,East,Partner Reseller,Office Supplies,Desk Organizer,1,22.7,0.0,22.7,22.7,10.21,12.49,2025-10,2025Q4
100511,2025-01-20,West,Online,Electronics,Webcam HD,2,38.48,0.0,76.96,76.96,46.18,30.78,2025-01,2025Q1
106772,2025-09-24,West,Online,Office Supplies,Desk Organizer,1,22.33,15.0,22.33,18.98,10.05,8.93,2025-09,2025Q3
108043,2025-11-14,West,Retail Store,Office Supplies,Whiteboard Marker Set,1,5.8,5.0,5.8,5.51,2.61,2.9,2025-11,2025Q4
100645,2025-01-26,West,Online,Electronics,Wireless Mouse,2,33.42,0.0,66.84,66.84,40.1,26.74,2025-01,2025Q1
108889,2025-12-17,North,Online,Electronics,Webcam HD,3,87.44,0.0,262.32,262.32,157.39,104.93,2025-12,2025Q4
103159,2025-05-07,South,Online,Office Supplies,Notebook Pack,1,20.63,0.0,20.63,20.63,9.28,11.35,2025-05,2025Q2
101903,2025-03-18,North,Retail Store,Home Appliances,Desk Fan,1,87.07,0.0,87.07,87.07,50.5,36.57,2025-03,2025Q1
108474,2025-12-01,West,Retail Store,Furniture,Office Chair,1,222.28,5.0,222.28,211.17,122.25,88.92,2025-12,2025Q4
101437,2025-02-27,North,Retail Store,Electronics,USB-C Hub,4,49.88,0.0,199.52,199.52,119.71,79.81,2025-02,2025Q1
102027,2025-03-23,East,Online,Office Supplies,Notebook Pack,1,5.28,0.0,5.28,5.28,2.38,2.9,2025-03,2025Q1
101694,2025-03-10,North,Retail Store,Office Supplies,Desk Organizer,1,20.68,0.0,20.68,20.68,9.31,11.37,2025-03,2025Q1
106289,2025-09-04,South,Partner Reseller,Home Appliances,LED Lamp,1,83.92,0.0,83.92,83.92,48.67,35.25,2025-09,2025Q3
103099,2025-05-05,South,Online,Office Supplies,Desk Organizer,2,20.76,0.0,41.52,41.52,18.68,22.84,2025-05,2025Q2
106011,2025-08-24,North,Retail Store,Office Supplies,Notebook Pack,1,16.12,0.0,16.12,16.12,7.25,8.87,2025-08,2025Q3
105886,2025-08-19,North,Retail Store,Electronics,Bluetooth Speaker,1,47.12,0.0,47.12,47.12,28.27,18.85,2025-08,2025Q3
101156,2025-02-15,South,Retail Store,Home Appliances,LED Lamp,1,76.64,0.0,76.64,76.64,44.45,32.19,2025-02,2025Q1
105720,2025-08-12,North,Online,Office Supplies,Notebook Pack,1,23.47,0.0,23.47,23.47,10.56,12.91,2025-08,2025Q3
101421,2025-02-27,North,Retail Store,Office Supplies,Sticky Notes,1,17.19,10.0,17.19,15.47,7.74,7.73,2025-02,2025Q1
106700,2025-09-21,South,Partner Reseller,Electronics,Wireless Mouse,1,35.56,0.0,35.56,35.56,21.34,14.22,2025-09,2025Q3
106668,2025-09-19,East,Online,Furniture,Standing Desk,1,202.34,5.0,202.34,192.22,111.29,80.93,2025-09,2025Q3
102495,2025-04-10,South,Partner Reseller,Electronics,Wireless Mouse,1,72.11,0.0,72.11,72.11,43.27,28.84,2025-04,2025Q2
107216,2025-10-13,North,Online,Office Supplies,Desk Organizer,2,23.45,0.0,46.9,46.9,21.11,25.79,2025-10,2025Q4
108626,2025-12-06,South,Online,Home Appliances,Desk Fan,1,82.98,0.0,82.98,82.98,48.13,34.85,2025-12,2025Q4
105832,2025-08-16,North,Retail Store,Electronics,Webcam HD,3,35.65,0.0,106.95,106.95,64.17,42.78,2025-08,2025Q3
109089,2025-12-25,West,Retail Store,Home Appliances,Electric Kettle,1,95.59,0.0,95.59,95.59,55.44,40.15,2025-12,2025Q4
106825,2025-09-25,South,Retail Store,Office Supplies,Desk Organizer,1,25.0,0.0,25.0,25.0,11.25,13.75,2025-09,2025Q3
100353,2025-01-14,East,Online,Electronics,Wireless Mouse,2,83.33,10.0,166.66,149.99,100.0,49.99,2025-01,2025Q1
103958,2025-06-06,North,Online,Electronics,Webcam HD,2,39.95,5.0,79.9,75.9,47.94,27.96,2025-06,2025Q2
101712,2025-03-11,West,Online,Electronics,Bluetooth Speaker,4,46.07,10.0,184.28,165.85,110.57,55.28,2025-03,2025Q1
104963,2025-07-15,North,Partner Reseller,Furniture,Standing Desk,1,114.19,10.0,114.19,102.77,62.8,39.97,2025-07,2025Q3
104090,2025-06-11,East,Online,Office Supplies,Whiteboard Marker Set,1,15.05,15.0,15.05,12.79,6.77,6.02,2025-06,2025Q2
106768,2025-09-24,South,Retail Store,Furniture,Bookshelf,1,231.36,0.0,231.36,231.36,127.25,104.11,2025-09,2025Q3
100243,2025-01-09,North,Partner Reseller,Office Supplies,Desk Organizer,1,17.87,15.0,17.87,15.19,8.04,7.15,2025-01,2025Q1
103478,2025-05-19,South,Retail Store,Furniture,Bookshelf,2,263.25,0.0,526.5,526.5,289.58,236.92,2025-05,2025Q2
108070,2025-11-15,South,Online,Office Supplies,Whiteboard Marker Set,1,6.93,0.0,6.93,6.93,3.12,3.81,2025-11,2025Q4
102846,2025-04-24,East,Retail Store,Home Appliances,LED Lamp,1,30.54,0.0,30.54,30.54,17.71,12.83,2025-04,2025Q2
100134,2025-01-06,East,Partner Reseller,Home Appliances,Electric Kettle,1,23.39,10.0,23.39,21.05,13.57,7.48,2025-01,2025Q1
106139,2025-08-28,North,Online,Electronics,USB-C Hub,1,15.95,0.0,15.95,15.95,9.57,6.38,2025-08,2025Q3
106441,2025-09-10,South,Online,Office Supplies,Whiteboard Marker Set,2,4.4,0.0,8.8,8.8,3.96,4.84,2025-09,2025Q3
100946,2025-02-07,West,Retail Store,Office Supplies,Notebook Pack,1,11.36,0.0,11.36,11.36,5.11,6.25,2025-02,2025Q1
100775,2025-01-31,South,Online,Home Appliances,Electric Kettle,2,49.1,0.0,98.2,98.2,56.96,41.24,2025-01,2025Q1
103882,2025-06-03,North,Online,Furniture,Office Chair,1,276.33,0.0,276.33,276.33,151.98,124.35,2025-06,2025Q2
100281,2025-01-11,North,Online,Furniture,Standing Desk,1,342.3,10.0,342.3,308.07,188.27,119.8,2025-01,2025Q1
100652,2025-01-26,South,Retail Store,Office Supplies,Notebook Pack,2,12.91,0.0,25.82,25.82,11.62,14.2,2025-01,2025Q1
101620,2025-03-06,South,Online,Office Supplies,Notebook Pack,4,3.18,15.0,12.72,10.81,5.72,5.09,2025-03,2025Q1
106657,2025-09-19,East,Online,Electronics,Webcam HD,1,61.15,0.0,61.15,61.15,36.69,24.46,2025-09,2025Q3
102103,2025-03-25,South,Online,Electronics,Bluetooth Speaker,1,20.53,10.0,20.53,18.48,12.32,6.16,2025-03,2025Q1
104536,2025-06-27,East,Partner Reseller,Home Appliances,Electric Kettle,2,88.96,0.0,177.92,177.92,103.19,74.73,2025-06,2025Q2
105335,2025-07-29,South,Online,Electronics,USB-C Hub,1,79.87,0.0,79.87,79.87,47.92,31.95,2025-07,2025Q3
107734,2025-11-02,East,Partner Reseller,Office Supplies,Sticky Notes,1,4.09,5.0,4.09,3.89,1.84,2.05,2025-11,2025Q4
102833,2025-04-24,East,Retail Store,Electronics,USB-C Hub,1,41.71,15.0,41.71,35.45,25.03,10.42,2025-04,2025Q2
102840,2025-04-24,East,Retail Store,Office Supplies,Sticky Notes,1,15.84,0.0,15.84,15.84,7.13,8.71,2025-04,2025Q2
105326,2025-07-29,West,Partner Reseller,Office Supplies,Whiteboard Marker Set,2,23.48,0.0,46.96,46.96,21.13,25.83,2025-07,2025Q3
107354,2025-10-18,North,Online,Electronics,USB-C Hub,1,41.67,0.0,41.67,41.67,25.0,16.67,2025-10,2025Q4
108999,2025-12-22,South,Online,Office Supplies,Notebook Pack,1,17.77,10.0,17.77,15.99,8.0,7.99,2025-12,2025Q4
108366,2025-11-26,West,Partner Reseller,Electronics,Webcam HD,1,55.85,0.0,55.85,55.85,33.51,22.34,2025-11,2025Q4
104911,2025-07-13,South,Online,Furniture,Office Chair,2,106.4,5.0,212.8,202.16,117.04,85.12,2025-07,2025Q3
103646,2025-05-25,East,Online,Home Appliances,Electric Kettle,1,54.9,10.0,54.9,49.41,31.84,17.57,2025-05,2025Q2
100596,2025-01-24,East,Partner Reseller,Home Appliances,Air Purifier,1,77.21,0.0,77.21,77.21,44.78,32.43,2025-01,2025Q1
105582,2025-08-07,East,Partner Reseller,Electronics,Webcam HD,1,46.72,0.0,46.72,46.72,28.03,18.69,2025-08,2025Q3
107264,2025-10-15,North,Online,Home Appliances,Electric Kettle,1,61.79,0.0,61.79,61.79,35.84,25.95,2025-10,2025Q4
101900,2025-03-18,West,Online,Electronics,USB-C Hub,3,55.82,0.0,167.46,167.46,100.48,66.98,2025-03,2025Q1
109127,2025-12-26,North,Online,Home Appliances,Air Purifier,1,83.06,0.0,83.06,83.06,48.17,34.89,2025-12,2025Q4
108177,2025-11-19,South,Online,Electronics,Bluetooth Speaker,3,50.11,0.0,150.33,150.33,90.2,60.13,2025-11,2025Q4
102761,2025-04-21,East,Online,Home Appliances,LED Lamp,1,80.28,0.0,80.28,80.28,46.56,33.72,2025-04,2025Q2
108296,2025-11-24,East,Retail Store,Electronics,Bluetooth Speaker,3,59.04,0.0,177.12,177.12,106.27,70.85,2025-11,2025Q4
102650,2025-04-16,East,Partner Reseller,Home Appliances,Electric Kettle,1,42.85,0.0,42.85,42.85,24.85,18.0,2025-04,2025Q2
105303,2025-07-28,North,Online,Office Supplies,Whiteboard Marker Set,1,3.9,5.0,3.9,3.7,1.75,1.95,2025-07,2025Q3
100664,2025-01-27,East,Retail Store,Electronics,USB-C Hub,1,51.73,0.0,51.73,51.73,31.04,20.69,2025-01,2025Q1
106796,2025-09-24,North,Online,Furniture,Office Chair,1,80.67,0.0,80.67,80.67,44.37,36.3,2025-09,2025Q3
101565,2025-03-04,South,Online,Furniture,Bookshelf,1,290.75,0.0,290.75,290.75,159.91,130.84,2025-03,2025Q1
103500,2025-05-20,West,Online,Furniture,Bookshelf,1,229.98,0.0,229.98,229.98,126.49,103.49,2025-05,2025Q2
101735,2025-03-11,West,Online,Home Appliances,Electric Kettle,1,50.57,5.0,50.57,48.04,29.33,18.71,2025-03,2025Q1
101918,2025-03-19,South,Retail Store,Electronics,USB-C Hub,4,41.62,0.0,166.48,166.48,99.89,66.59,2025-03,2025Q1
104173,2025-06-15,West,Retail Store,Electronics,Wireless Mouse,2,61.09,10.0,122.18,109.96,73.31,36.65,2025-06,2025Q2
106484,2025-09-11,West,Online,Electronics,Wireless Mouse,1,23.87,0.0,23.87,23.87,14.32,9.55,2025-09,2025Q3
105006,2025-07-16,North,Retail Store,Office Supplies,Whiteboard Marker Set,2,21.86,0.0,43.72,43.72,19.67,24.05,2025-07,2025Q3
107056,2025-10-06,North,Online,Home Appliances,Desk Fan,3,40.76,0.0,122.28,122.28,70.92,51.36,2025-10,2025Q4
103421,2025-05-16,East,Online,Office Supplies,Whiteboard Marker Set,1,18.64,0.0,18.64,18.64,8.39,10.25,2025-05,2025Q2
101934,2025-03-19,East,Partner Reseller,Office Supplies,Notebook Pack,1,14.13,0.0,14.13,14.13,6.36,7.77,2025-03,2025Q1
105637,2025-08-09,North,Partner Reseller,Office Supplies,Whiteboard Marker Set,2,22.28,0.0,44.56,44.56,20.05,24.51,2025-08,2025Q3
107917,2025-11-09,North,Retail Store,Furniture,Filing Cabinet,1,246.38,0.0,246.38,246.38,135.51,110.87,2025-11,2025Q4
