order_id,order_date,region,sales_channel,category,product,quantity,unit_price,discount_pct,gross_sales,net_revenue,cost,profit
100298,2025-01-12,East,Retail Store,Electronics,Wireless Mouse,1,67.7,0.0,67.7,67.7,40.62,27.08
101568,2025-03-04,West,Partner Reseller,Home Appliances,Electric Kettle,4,107.41,5.0,429.64,408.16,249.19,158.97
103287,2025-05-12,North,Retail Store,Home Appliances,Air Purifier,1,54.58,0.0,54.58,54.58,31.66,22.92
106912,2025-09-29,South,Online,Electronics,USB-C Hub,1,79.39,0.0,79.39,79.39,47.63,31.76
108927,2025-12-18,East,Online,Electronics,Bluetooth Speaker,1,89.92,10.0,89.92,80.93,53.95,26.98
106782,2025-09-24, East,Partner Reseller,Home Appliances,Desk Fan,1,99.75,0.0,99.75,99.75,57.85,41.9
101636,2025-03-07,North,Online,Office Supplies,Whiteboard Marker Set,1,21.32,0.0,21.32,21.32,9.59,11.73
107979,2025-11-12,East,Retail Store,Electronics,USB-C Hub,3,61.01,0.0,183.03,183.03,109.82,73.21
103739,2025-05-28,East,Online,Furniture,Filing Cabinet,1,181.65,10.0,181.65,163.49,99.91,63.58
109027,2025-12-23,North,Online,Furniture,Standing Desk,2,90.62,15.0,181.24,154.05,99.68,54.37
103403,2025-05-16,West,Online,Home Appliances,LED Lamp,1,76.17,5.0,76.17,72.36,44.18,28.18
105820,2025-08-15,East,Online,Electronics,Wireless Mouse,1,65.79,0.0,65.79,65.79,39.47,26.32
101492,2025-03-01,South,Online,Office Supplies,Desk Organizer,1,21.9,0.0,21.9,21.9,9.86,12.04
101511,2025-03-02,South,Online,Home Appliances,Desk Fan,1,27.1,0.0,27.1,27.1,15.72,11.38
107924,2025-11-10,South,Online,Electronics,Bluetooth Speaker,1,78.74,0.0,78.74,78.74,47.24,31.5
105135,2025-07-21,WEST,Online,Furniture,Filing Cabinet,1,96.26,0.0,96.26,96.26,52.94,43.32
103291,2025-05-12,East,Online,Office Supplies,Desk Organizer,1,23.62,0.0,23.62,23.62,10.63,12.99
104048,2025-06-10,East,Partner Reseller,Furniture,Standing Desk,1,172.89,0.0,172.89,172.89,95.09,77.8
102270,2025-04-01,East,Retail Store,Office Supplies,Sticky Notes,2,11.56,10.0,23.12,20.81,10.4,10.41
100667,2025-01-27,South,Partner Reseller,Electronics,Webcam HD,1,18.07,0.0,18.07,18.07,10.84,7.23
107328,2025-10-17,North,Online,Electronics,Wireless Mouse,1,16.1,0.0,16.1,16.1,9.66,6.44
100033,2025-01-02,East,Partner Reseller,Office Supplies,Notebook Pack,1,4.66,0.0,4.66,4.66,2.1,2.56
105149,2025-07-21,North,Partner Reseller,Furniture,Bookshelf,3,312.72,0.0,938.16,938.16,515.99,422.17
103425,2025-05-16,South,Retail Store,Office Supplies,Notebook Pack,1,20.14,0.0,20.14,20.14,9.06,11.08
105678,2025-08-11,North,Online,Home Appliances,Desk Fan,1,58.53,0.0,58.53,58.53,33.95,24.58
107503,2025-10-24,South,Retail Store,Electronics,Webcam HD,4,74.06,0.0,296.24,296.24,177.74,118.5
102048,2025-03-24,North,Retail Store,Office Supplies,Notebook Pack,1,13.19,5.0,13.19,12.53,5.94,6.59
102572,2025-04-14,East,Online,Electronics,Webcam HD,-1,70.89,0.0,70.89,70.89,42.53,28.36
102953,2025-04-28,East,Online,Electronics,Wireless Mouse,1,72.91,10.0,72.91,65.62,43.75,21.87
107772,2025-11-04,North,Online,Office Supplies,Desk Organizer,2,9.15,0.0,18.3,18.3,8.24,10.06
106855,2025-09-26,East,Online,Furniture,Office Chair,1,256.95,0.0,256.95,256.95,141.32,115.63
104037,2025-06-10,North,Partner Reseller,Furniture,Bookshelf,1,102.88,0.0,102.88,102.88,56.58,46.3
109164,2025-12-28,South,Online,Furniture,Standing Desk,1,96.45,0.0,96.45,96.45,53.05,43.4
100568,2025-01-23,West,Online,Electronics,Bluetooth Speaker,1,69.15,0.0,69.15,69.15,41.49,27.66
101519,2025-03-03,North,Online,Electronics,Bluetooth Speaker,1,37.62,0.0,37.62,37.62,22.57,15.05
101637,2025-03-07,East,Retail Store,Electronics,Bluetooth Speaker,1,18.19,5.0,18.19,17.28,10.91,6.37
105801,2025-08-15,North,Online,Home Appliances,Air Purifier,2,30.39,0.0,60.78,60.78,35.25,25.53
104149,2025-06-14,South,Retail Store,Electronics,Bluetooth Speaker,4,54.62,5.0,218.48,207.56,131.09,76.47
106969,2025-10-01,North,Online,Home Appliances,Air Purifier,2,70.37,0.0,140.74,140.74,81.63,59.11
108583,2025-12-04,North,Online,Home Appliances,LED Lamp,1,30.17,0.0,30.17,30.17,17.5,12.67
105425,2025-08-01,West,Partner Reseller,Electronics,Wireless Mouse,2,24.91,0.0,49.82,49.82,29.89,19.93
102816,2025-04-23,North,Partner Reseller,Home Appliances,Air Purifier,2,105.71,0.0,211.42,211.42,122.62,88.8
109132,2025-12-26,West,Online,Furniture,Bookshelf,2,103.82,0.0,207.64,207.64,114.2,93.44
106342,2025-09-06,North,Retail Store,Home Appliances,Desk Fan,2,48.04,10.0,96.08,86.47,55.73,30.74
101049,2025-02-11,North,Online,Office Supplies,Desk Organizer,1,8.7,10.0,8.7,7.83,3.91,3.92
107497,2025-10-23,West,Retail Store,Home Appliances,Air Purifier,1,69.15,0.0,69.15,69.15,40.11,29.04
107165,2025-10-11,West,Online,Electronics,Bluetooth Speaker,1,50.77,10.0,50.77,45.69,30.46,15.23
100583,2025-01-23,North,Online,Office Supplies,Notebook Pack,1,16.59,0.0,16.59,16.59,7.47,9.12
102064,2025-03-24,North,Online,Furniture,Standing Desk,2,307.18,0.0,614.36,614.36,337.9,276.46
103860,2025-06-03,North,Online,Office Supplies,Desk Organizer,2,21.78,10.0,43.56,39.2,19.6,19.6
101343,2025-02-24,East,Retail Store,Electronics,USB-C Hub,1,50.86,0.0,50.86,50.86,30.52,20.34
102736,2025-04-20,East,Retail Store,Electronics,Bluetooth Speaker,2,54.39,0.0,108.78,108.78,65.27,43.51
101769,2025-03-12,East,Retail Store,Electronics,Webcam HD,2,49.17,0.0,98.34,98.34,59.0,39.34
106189,2025-08-30,West,Online,Electronics,Bluetooth Speaker,1,46.59,0.0,46.59,46.59,27.95,18.64
101131,2025-02-14,East,Retail Store,Electronics,Webcam HD,3,15.65,0.0,46.95,46.95,28.17,18.78
101662,2025-03-08,North,Retail Store,Electronics,Wireless Mouse,1,75.8,0.0,75.8,75.8,45.48,30.32
102397,2025-04-07,South,Online,Home Appliances,Air Purifier,1,88.02,0.0,88.02,88.02,51.05,36.97
106452,2025-09-10,East,Partner Reseller,Electronics,Bluetooth Speaker,1,69.6,5.0,69.6,66.12,41.76,24.36
104991,2025-07-16,South,Partner Reseller,Office Supplies,Sticky Notes,1,16.02,0.0,16.02,16.02,7.21,8.81
108091,2025-11-16,North,Retail Store,Electronics,USB-C Hub,3,33.39,0.0,100.17,100.17,60.1,40.07
106953,2025-10-01,South,Online,Home Appliances,LED Lamp,1,88.0,0.0,88.0,88.0,51.04,36.96
108863,2025-12-16,West,Partner Reseller,Office Supplies,Notebook Pack,1,10.74,0.0,10.74,10.74,4.83,5.91
108162,2025-11-19,North,Online,Electronics,Bluetooth Speaker,4,26.14,0.0,104.56,104.56,62.74,41.82
102490,2025-04-10,West,Online,Office Supplies,Sticky Notes,1,18.6,0.0,18.6,18.6,8.37,10.23
101336,2025-02-24,East,Online,Office Supplies,Whiteboard Marker Set,1,8.04,5.0,8.04,7.64,3.62,4.02
104957,2025-07-14,East,Online,Home Appliances,Electric Kettle,1,95.72,15.0,95.72,81.36,55.52,25.84
105747,2025-08-13,North,Partner Reseller,Electronics,Bluetooth Speaker,2,51.01,0.0,102.02,102.02,61.21,40.81
100802,2025-02-01,North,Online,Electronics,Wireless Mouse,1,73.19,,73.19,73.19,43.91,29.28
108819,2025-12-14,West,Retail Store,Furniture,Bookshelf,2,76.72,0.0,153.44,153.44,84.39,69.05
103110,2025-05-05,South,Partner Reseller,Home Appliances,Air Purifier,2,87.01,0.0,174.02,174.02,100.93,73.09
108769,2025-12-12,West,Partner Reseller,Furniture,Standing Desk,1,266.16,0.0,266.16,266.16,146.39,119.77
107744,2025-11-03,SOUTH ,Online,Home Appliances,LED Lamp,1,104.43,0.0,104.43,104.43,60.57,43.86
103516,2025-05-21,South,Retail Store,Office Supplies,Sticky Notes,4,16.24,0.0,64.96,64.96,29.23,35.73
100496,2025-01-20,North,Online,Furniture,Office Chair,2,218.54,,437.08,437.08,240.39,196.69
102817,2025-04-23,East,Retail Store,Home Appliances,LED Lamp,2,95.94,0.0,191.88,191.88,111.29,80.59
107007,2025-10-03,North,Retail Store,Electronics,USB-C Hub,1,82.53,15.0,82.53,70.15,49.52,20.63
106043,2025-08-25,West,Online,Electronics,Bluetooth Speaker,1,69.39,5.0,69.39,65.92,41.63,24.29
100231,2025-01-09,North,Online,Electronics,Wireless Mouse,1,18.2,0.0,18.2,18.2,10.92,7.28
105278,2025-07-26,East,Retail Store,Electronics,Webcam HD,1,59.19,10.0,59.19,53.27,35.51,17.76
104756,2025-07-07,South,Online,Home Appliances,Electric Kettle,1,41.05,0.0,41.05,41.05,23.81,17.24
104545,2025-06-28,North,Online,Electronics,Webcam HD,2,52.11,5.0,104.22,99.01,62.53,36.48
103022,2025-05-01,East,Retail Store,Office Supplies,Sticky Notes,2,24.51,0.0,49.02,49.02,22.06,26.96
101065,2025-02-12,North,Retail Store,Home Appliances,LED Lamp,1,33.45,0.0,33.45,33.45,19.4,14.05
103977,2025-06-07,North,Online,Furniture,Bookshelf,1,242.95,15.0,242.95,206.51,133.62,72.89
107987,2025-11-12,North,Retail Store,Furniture,Filing Cabinet,1,327.74,0.0,327.74,327.74,180.26,147.48
103946,2025-06-06,North,Online,Office Supplies,Whiteboard Marker Set,1,8.73,0.0,8.73,8.73,3.93,4.8
100121,2025-01-05,West,Online,Office Supplies,Desk Organizer,2,24.44,0.0,48.88,48.88,22.0,26.88
107627,2025-10-29,East,Online,Furniture,Standing Desk,2,268.06,0.0,536.12,536.12,294.87,241.25
104082,2025-06-11,South,Retail Store,Office Supplies,Notebook Pack,2,23.09,0.0,46.18,46.18,20.78,25.4
106235,2025-09-02,North,Retail Store,Electronics,Bluetooth Speaker,2,59.13,0.0,118.26,118.26,70.96,47.3
103614,2025-05-23,North,Online,Furniture,Bookshelf,1,251.65,5.0,251.65,239.07,138.41,100.66
100006,2025-01-01,South,Online,Furniture,Filing Cabinet,1,323.7,0.0,323.7,323.7,178.03,145.67
106168,2025-08-29,West,Retail Store,Furniture,Filing Cabinet,1,317.08,5.0,317.08,301.23,174.39,126.84
100473,2025-01-20,South,Partner Reseller,Office Supplies,Sticky Notes,2,23.51,0.0,47.02,47.02,21.16,25.86
104353,2025-06-21,East,Partner Reseller,Electronics,USB-C Hub,2,74.45,0.0,148.9,148.9,89.34,59.56
108544,2025-12-03,West,Partner Reseller,Office Supplies,Notebook Pack,3,15.98,10.0,47.94,43.15,21.57,21.58
101760,2025-03-12,East,Retail Store,Electronics,Bluetooth Speaker,1,21.29,0.0,21.29,21.29,12.77,8.52
101608,2025-03-06,South,Online,Office Supplies,Whiteboard Marker Set,1,15.11,15.0,15.11,12.84,6.8,6.04
100605,2025-01-24,North,Online,Office Supplies,Desk Organizer,1,9.89,0.0,9.89,9.89,4.45,5.44
102301,2025-04-03,West,Retail Store,Electronics,Bluetooth Speaker,1,62.62,10.0,62.62,56.36,37.57,18.79
104473,2025-06-25,North,Online,Office Supplies,Whiteboard Marker Set,1,16.57,0.0,16.57,16.57,7.46,9.11
100724,2025-01-29,East,Retail Store,Furniture,Office Chair,1,210.44,0.0,210.44,210.44,115.74,94.7
100274,2025-01-11,West,Online,Electronics,USB-C Hub,1,52.34,,52.34,49.72,31.4,18.32
106805,2025-09-25,North,Retail Store,Office Supplies,Desk Organizer,1,19.03,0.0,19.03,19.03,8.56,10.47
100058,2025-01-02,East,Online,Home Appliances,Electric Kettle,2,102.19,0.0,204.38,204.38,118.54,85.84
105604,2025-08-08,,Partner Reseller,Electronics,Bluetooth Speaker,2,87.54,0.0,175.08,175.08,105.05,70.03
101542,2025-03-03,South,Online,Office Supplies,Notebook Pack,1,18.3,0.0,18.3,18.3,8.24,10.06
105872,2025-08-18,East,Retail Store,Electronics,USB-C Hub,1,51.46,0.0,51.46,51.46,30.88,20.58
105508,2025-08-05,West,Partner Reseller,Office Supplies,Whiteboard Marker Set,1,22.82,5.0,22.82,21.68,10.27,11.41
105002,2025-07-16,North,Online,Electronics,USB-C Hub,1,72.25,5.0,72.25,68.64,43.35,25.29
101894,2025-03-18,South,Online,Office Supplies,Notebook Pack,1,20.36,0.0,20.36,20.36,9.16,11.2
103746,2025-05-29,North,Online,Electronics,Webcam HD,1,69.76,0.0,69.76,69.76,41.86,27.9
104413,2025-06-23,West,Online,Home Appliances,Air Purifier,1,84.82,0.0,84.82,84.82,49.2,35.62
101264,2025-02-20,East,Retail Store,Electronics,USB-C Hub,1,76.04,0.0,76.04,76.04,45.62,30.42
107377,2025-10-19,West,Retail Store,Office Supplies,Sticky Notes,1,6.14,0.0,6.14,6.14,2.76,3.38
105992,2025-08-23,North,Retail Store,Electronics,Bluetooth Speaker,1,18.11,0.0,18.11,18.11,10.87,7.24
106068,2025-08-26,South,Retail Store,Electronics,Bluetooth Speaker,1,31.96,0.0,31.96,31.96,19.18,12.78
100116,2025-01-05,North,Online,Home Appliances,LED Lamp,1,43.11,0.0,43.11,43.11,25.0,18.11
101701,2025-03-10,East,Retail Store,Office Supplies,Whiteboard Marker Set,1,4.63,0.0,4.63,4.63,2.08,2.55
104355,2025-06-21,SOUTH ,Online,Furniture,Office Chair,1,342.71,15.0,342.71,291.3,188.49,102.81
109081,2025-12-25,North,Retail Store,Electronics,Wireless Mouse,1,56.75,0.0,56.75,56.75,34.05,22.7
103666,2025-05-26,East,Online,Home Appliances,Electric Kettle,1,22.6,0.0,22.6,22.6,13.11,9.49
104556,2025-06-29,West,Partner Reseller,Home Appliances,LED Lamp,1,52.73,10.0,52.73,47.46,30.58,16.88
104280,2025-06-19,North,Partner Reseller,Electronics,Webcam HD,1,59.18,,59.18,59.18,35.51,23.67
102990,2025-04-30,North,Online,Furniture,Bookshelf,2,124.09,0.0,248.18,248.18,136.5,111.68
105558,2025-08-06,South,Partner Reseller,Furniture,Office Chair,1,165.64,0.0,165.64,165.64,91.1,74.54
102597,2025-04-14,West,Online,Office Supplies,Notebook Pack,1,5.48,0.0,5.48,5.48,2.47,3.01
109111,2025-12-26,South,Partner Reseller,Office Supplies,Desk Organizer,1,9.66,0.0,9.66,9.66,4.35,5.31
105104,2025-07-20,North,Online,Office Supplies,Notebook Pack,3,22.88,0.0,68.64,68.64,30.89,37.75
104931,2025-07-14,South,Online,Office Supplies,Whiteboard Marker Set,1,10.27,0.0,10.27,10.27,4.62,5.65
105001,2025-07-16,East,Online,Furniture,Filing Cabinet,2,194.98,0.0,389.96,389.96,214.48,175.48
104789,2025-07-08,South,Partner Reseller,Office Supplies,Notebook Pack,1,23.94,0.0,23.94,23.94,10.77,13.17
102185,2025-03-28,West,Online,Electronics,USB-C Hub,1,46.04,0.0,46.04,46.04,27.62,18.42
106865,2025-09-27,North,Retail Store,Electronics,Webcam HD,1,71.46,0.0,71.46,71.46,42.88,28.58
108206,2025-11-20,West,Retail Store,Electronics,Bluetooth Speaker,1,31.59,0.0,31.59,31.59,18.95,12.64
101853,2025-03-16,North,Online,Furniture,Filing Cabinet,2,71.98,0.0,143.96,143.96,79.18,64.78
108269,2025-11-23,West,Retail Store,Electronics,USB-C Hub,1,62.89,0.0,62.89,62.89,37.73,25.16
107064,2025-10-07,South,Online,Electronics,USB-C Hub,1,38.94,0.0,38.94,38.94,23.36,15.58
102551,2025-04-13,East,Online,Office Supplies,Whiteboard Marker Set,1,4.91,0.0,4.91,4.91,2.21,2.7
107399,2025-10-20,West,Online,Office Supplies,Notebook Pack,1,4.06,0.0,4.06,4.06,1.83,2.23
101888,2025-03-18,West,Online,Home Appliances,Desk Fan,2,107.64,5.0,215.28,204.52,124.86,79.66
102386,2025-04-06,West,Online,Home Appliances,Electric Kettle,2,50.93,0.0,101.86,101.86,59.08,42.78
100707,2025-01-29,West,Online,Electronics,Wireless Mouse,1,32.97,0.0,32.97,32.97,19.78,13.19
106980,2025-10-02,West,Online,Office Supplies,Notebook Pack,1,8.06,0.0,8.06,8.06,3.63,4.43
105899,2025-08-19,North,Online,Furniture,Filing Cabinet,1,157.47,0.0,157.47,157.47,86.61,70.86
107651,2025-10-30,NORTH,Partner Reseller,Office Supplies,Sticky Notes,1,22.51,10.0,22.51,20.26,10.13,10.13
107886,2025-11-07,North,Retail Store,Furniture,Bookshelf,1,175.82,0.0,175.82,175.82,96.7,79.12
102120,2025-03-26,North,Online,Home Appliances,Air Purifier,1,103.01,0.0,103.01,103.01,59.75,43.26
107272,2025-10-15,West,Retail Store,Office Supplies,Notebook Pack,2,15.73,15.0,31.46,26.74,14.16,12.58
101478,2025-02-28,South,Retail Store,Electronics,USB-C Hub,1,60.73,0.0,60.73,60.73,36.44,24.29
104334,2025-06-20,South,Retail Store,Electronics,USB-C Hub,1,76.84,0.0,76.84,76.84,46.1,30.74
105347,2025-07-29,East,Partner Reseller,Home Appliances,Air Purifier,3,55.06,0.0,165.18,165.18,95.8,69.38
103701,2025-05-27,North,Online,Electronics,Webcam HD,2,28.43,0.0,56.86,56.86,34.12,22.74
106079,2025-08-26,East,Partner Reseller,Office Supplies,Desk Organizer,1,18.79,0.0,18.79,18.79,8.46,10.33
106933,2025-09-30,East,Retail Store,Furniture,Standing Desk,1,345.4,0.0,345.4,345.4,189.97,155.43
105198,2025-07-23,East,Online,Furniture,Office Chair,1,325.12,0.0,325.12,325.12,178.82,146.3
102751,2025-04-21,North,Online,Home Appliances,Desk Fan,1,95.01,0.0,95.01,95.01,55.11,39.9
106691,2025-09-21,North,Partner Reseller,Home Appliances,LED Lamp,1,78.9,0.0,78.9,78.9,45.76,33.14
103465,2025-05-19,East,Online,Office Supplies,Notebook Pack,1,20.69,0.0,20.69,20.69,9.31,11.38
107990,2025-11-12,North,Online,Office Supplies,Sticky Notes,1,23.12,0.0,23.12,23.12,10.4,12.72
109190,2025-12-29,North,Partner Reseller,Home Appliances,Electric Kettle,3,69.4,15.0,208.2,176.97,120.76,56.21
104926,2025-07-13,North,Online,Office Supplies,Sticky Notes,1,15.31,0.0,15.31,15.31,6.89,8.42
106744,2025-09-23,South,Online,Electronics,USB-C Hub,1,38.0,0.0,38.0,38.0,22.8,15.2
100295,2025-01-11,North,Online,Electronics,Wireless Mouse,2,35.08,0.0,70.16,70.16,42.1,28.06
102944,2025-04-28,South,Online,Electronics,USB-C Hub,3,28.14,0.0,84.42,84.42,50.65,33.77
100673,2025-01-27,South,Online,Home Appliances,LED Lamp,2,71.72,0.0,143.44,143.44,83.2,60.24
105785,2025-08-14,North,Retail Store,Office Supplies,Desk Organizer,1,9.94,10.0,9.94,8.95,4.47,4.48
105299,2025-07-27,South,Retail Store,Furniture,Office Chair,1,97.63,0.0,97.63,97.63,53.7,43.93
104577,2025-06-30,North,Online,Electronics,Wireless Mouse,1,16.93,0.0,16.93,16.93,10.16,6.77
108519,2025-12-02,North,Online,Electronics,Wireless Mouse,1,34.46,0.0,34.46,34.46,20.68,13.78
107546,2025-10-26,,Retail Store,Office Supplies,Sticky Notes,2,13.38,5.0,26.76,25.42,12.04,13.38
102016,2025-03-22,West,Online,Office Supplies,Whiteboard Marker Set,3,4.27,0.0,12.81,12.81,5.76,7.05
100933,2025-02-06,East,Online,Office Supplies,Whiteboard Marker Set,1,9.23,0.0,9.23,9.23,4.15,5.08
101930,2025-03-19,East,Online,Electronics,Wireless Mouse,1,17.75,0.0,17.75,17.75,10.65,7.1
102411,2025-04-07,South,Retail Store,Electronics,Webcam HD,1,42.64,0.0,42.64,42.64,25.58,17.06
102281,2025-04-02,East,Retail Store,Furniture,Office Chair,1,166.18,0.0,166.18,166.18,91.4,74.78
108720,2025-12-10,North,Online,Furniture,Bookshelf,1,333.77,0.0,333.77,333.77,183.57,150.2
107606,2025-10-28,West,Online,Office Supplies,Sticky Notes,1,12.56,0.0,12.56,12.56,5.65,6.91
101244,2025-02-19,North,Online,Home Appliances,Electric Kettle,1,105.94,10.0,105.94,95.35,61.45,33.9
101635,2025-03-07,North,Online,Office Supplies,Whiteboard Marker Set,1,12.34,0.0,12.34,12.34,5.55,6.79
101520,2025-03-03,North,Retail Store,Home Appliances,Desk Fan,1,101.22,0.0,101.22,101.22,58.71,42.51
104153,2025-06-14,West,Retail Store,Electronics,Wireless Mouse,1,42.97,0.0,42.97,42.97,25.78,17.19
103537,2025-05-21, west ,Online,Office Supplies,Desk Organizer,2,22.49,0.0,44.98,44.98,20.24,24.74
105256,2025-07-25,East,Online,Home Appliances,Electric Kettle,2,33.23,0.0,66.46,66.46,38.55,27.91
104944,2025-07-14,West,Retail Store,Office Supplies,Sticky Notes,1,24.24,10.0,24.24,21.82,10.91,10.91
102040,2025-03-23,North,Retail Store,Furniture,Standing Desk,2,319.25,0.0,638.5,638.5,351.18,287.32
102396,2025-04-07,East,Online,Electronics,USB-C Hub,2,22.45,0.0,44.9,44.9,26.94,17.96
103410,2025-05-16,West,Online,Office Supplies,Sticky Notes,1,5.15,0.0,5.15,5.15,2.32,2.83
105026,2025-07-17,North,Partner Reseller,Office Supplies,Whiteboard Marker Set,2,6.08,0.0,12.16,12.16,5.47,6.69
100146,2025-01-06,East,Retail Store,Electronics,USB-C Hub,2,26.54,0.0,53.08,53.08,31.85,21.23
100788,2025-02-01,North,Online,Office Supplies,Sticky Notes,3,15.47,5.0,46.41,44.09,20.88,23.21
108558,2025-12-03,West,Online,Home Appliances,LED Lamp,1,46.21,0.0,46.21,46.21,26.8,19.41
108689,2025-12-09,West,Retail Store,Office Supplies,Desk Organizer,1,7.74,0.0,7.74,7.74,3.48,4.26
106511,2025-09-12,North,Online,Electronics,Bluetooth Speaker,3,41.53,0.0,124.59,124.59,74.75,49.84
102570,2025-04-14,East,Online,Electronics,Webcam HD,4,29.48,0.0,117.92,117.92,70.75,47.17
107101,2025-10-08,West,Online,Office Supplies,Sticky Notes,1,21.38,0.0,21.38,21.38,9.62,11.76
101207,2025-02-18,East,Retail Store,Home Appliances,LED Lamp,1,80.14,10.0,80.14,72.13,46.48,25.65
104575,2025-06-30,South,Retail Store,Furniture,Filing Cabinet,2,121.77,0.0,243.54,243.54,133.95,109.59
108912,2025-12-18,West,Online,Furniture,Bookshelf,1,157.87,0.0,157.87,157.87,86.83,71.04
107270,2025-10-15,West,Retail Store,Home Appliances,LED Lamp,1,65.93,5.0,65.93,62.63,38.24,24.39
103576,2025-05-22,North,Retail Store,Office Supplies,Whiteboard Marker Set,1,24.97,5.0,24.97,23.72,11.24,12.48
107880,2025-11-07,North,Online,Office Supplies,Whiteboard Marker Set,1,10.04,5.0,10.04,9.54,4.52,5.02
101907,2025-03-18,East,Retail Store,Office Supplies,Whiteboard Marker Set,1,10.28,0.0,10.28,10.28,4.63,5.65
101404,2025-02-26,East,Online,Electronics,Bluetooth Speaker,1,83.17,0.0,83.17,83.17,49.9,33.27
104611,2025-07-01,South,Partner Reseller,Office Supplies,Sticky Notes,1,6.72,0.0,6.72,6.72,3.02,3.7
101349,2025-02-24,West,Retail Store,Furniture,Office Chair,1,327.51,10.0,327.51,294.76,180.13,114.63
103447,2025-05-17,West,Partner Reseller,Electronics,Webcam HD,2,77.21,0.0,154.42,154.42,92.65,61.77
102868,2025-04-25,East,Online,Furniture,Standing Desk,1,233.53,10.0,233.53,210.18,128.44,81.74
109197,2025-12-29,East,Online,Office Supplies,Whiteboard Marker Set,3,5.26,0.0,15.78,15.78,7.1,8.68
104985,2025-07-15,West,Online,Furniture,Bookshelf,3,61.79,0.0,185.37,185.37,101.95,83.42
103663,2025-05-26,North,Online,Electronics,Bluetooth Speaker,1,37.68,0.0,37.68,37.68,22.61,15.07
106062,2025-08-26,East,Online,Office Supplies,Whiteboard Marker Set,1,17.77,0.0,17.77,17.77,8.0,9.77
103225,2025-05-09,West,Partner Reseller,Electronics,Webcam HD,1,62.99,0.0,62.99,62.99,37.79,25.2
105383,2025-07-31,North,Partner Reseller,Office Supplies,Whiteboard Marker Set,1,24.29,0.0,24.29,24.29,10.93,13.36
100187,2025-01-08,East,Online,Office Supplies,Desk Organizer,1,13.56,0.0,13.56,13.56,6.1,7.46
100302,2025-01-12,North,Online,Office Supplies,Notebook Pack,1,3.81,5.0,3.81,3.62,1.71,1.91
101616,2025-03-06,East,Online,Electronics,Webcam HD,1,21.1,0.0,21.1,21.1,12.66,8.44
101571,2025-03-04,South,Retail Store,Electronics,Webcam HD,2,81.78,0.0,163.56,163.56,98.14,65.42
100053,2025-01-02,East,Retail Store,Home Appliances,Air Purifier,1,43.82,0.0,43.82,43.82,25.42,18.4
107677,2025-10-31,West,Online,Electronics,Bluetooth Speaker,1,86.34,10.0,86.34,77.71,51.8,25.91
106720,2025-09-22,West,Online,Furniture,Bookshelf,1,346.15,10.0,346.15,311.53,190.38,121.15
109138,2025-12-26,South,Retail Store,Office Supplies,Sticky Notes,1,19.93,0.0,19.93,19.93,8.97,10.96
101047,2025-02-11,West,Partner Reseller,Electronics,USB-C Hub,4,80.99,5.0,323.96,307.76,194.38,113.38
105043,2025-07-17,North,Partner Reseller,Electronics,Wireless Mouse,2,33.18,0.0,66.36,66.36,39.82,26.54
105841,2025-08-17,North,Online,Electronics,Bluetooth Speaker,1,64.5,0.0,64.5,64.5,38.7,25.8
107320,2025-10-17,North,Online,Office Supplies,Desk Organizer,2,24.28,10.0,48.56,43.7,21.85,21.85
103448,2025-05-17,North,Retail Store,Office Supplies,Sticky Notes,1,20.32,0.0,20.32,20.32,9.14,11.18
101908,2025-03-18,West,Online,Furniture,Office Chair,1,330.41,5.0,330.41,313.89,181.73,132.16
107389,2025-10-19,East,Retail Store,Home Appliances,LED Lamp,1,100.44,0.0,100.44,100.44,58.26,42.18
105560,2025-08-06,West,Retail Store,Office Supplies,Whiteboard Marker Set,1,7.68,0.0,7.68,7.68,3.46,4.22
109181,2025-12-29,,Partner Reseller,Furniture,Office Chair,1,284.27,0.0,284.27,284.27,156.35,127.92
101899,2025-03-18,South,Retail Store,Office Supplies,Desk Organizer,1,22.5,0.0,22.5,22.5,10.12,12.38
104898,2025-07-12,West,Online,Home Appliances,Electric Kettle,1,88.38,0.0,88.38,88.38,51.26,37.12
108221,2025-11-21,South,Retail Store,Electronics,Bluetooth Speaker,1,23.34,0.0,23.34,23.34,14.0,9.34
100410,2025-01-17,North,Online,Electronics,Webcam HD,1,31.08,0.0,31.08,31.08,18.65,12.43
100236,2025-01-09,South,Retail Store,Electronics,Webcam HD,1,18.13,0.0,18.13,18.13,10.88,7.25
103978,2025-06-07,South,Retail Store,Home Appliances,Electric Kettle,1,70.72,0.0,70.72,70.72,41.02,29.7
104377,2025-06-22,West,Online,Home Appliances,LED Lamp,1,41.58,10.0,41.58,37.42,24.12,13.3
106351,2025-09-07,West,Online,Electronics,Webcam HD,2,65.15,0.0,130.3,130.3,78.18,52.12
103945,2025-06-06,West,Online,Electronics,Webcam HD,2,49.6,0.0,99.2,99.2,59.52,39.68
109149,2025-12-27,East,Online,Home Appliances,Electric Kettle,1,62.86,0.0,62.86,62.86,36.46,26.4
107412,2025-10-20,West,Retail Store,Electronics,USB-C Hub,2,76.0,10.0,152.0,136.8,91.2,45.6
105482,2025-08-04,East,Online,Electronics,Bluetooth Speaker,1,65.18,10.0,65.18,58.66,39.11,19.55
105286,2025-07-27,West,Retail Store,Office Supplies,Notebook Pack,1,8.51,0.0,8.51,8.51,3.83,4.68
